GPS Time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Pos.X,Pos.Y,Pos.Z,Lat,Lon,Alt,Bias
2024-04-13T16:52:33.418698+00:00,G21,15723758.12401828,1686276.429121215,21890456.589889083,21728299.889559105,37.5,4436899.233313887,3085280.4560497687,3376307.3027294637,32.16867842273456,34.81353910599077,52.96443830244243,-130.25155151766663
2024-04-13T16:52:33.418698+00:00,G27,23129453.265345115,13297824.35473711,-2771299.682168966,22169711.71615775,34.1,4436899.233313887,3085280.4560497687,3376307.3027294637,32.16867842273456,34.81353910599077,52.96443830244243,-130.25155151766663
2024-04-13T16:52:33.418698+00:00,G28,5187348.034137806,25787667.18248414,-3707162.0756773227,23793525.081260633,34.8,4436899.233313887,3085280.4560497687,3376307.3027294637,32.16867842273456,34.81353910599077,52.96443830244243,-130.25155151766663
2024-04-13T16:52:33.418698+00:00,G32,7975131.775128948,17916145.66808571,18214818.238692857,21275560.998115182,43.3,4436899.233313887,3085280.4560497687,3376307.3027294637,32.16867842273456,34.81353910599077,52.96443830244243,-130.25155151766663
2024-04-13T16:52:34.418698+00:00,G02,14598448.665876046,-5085852.843381293,22061481.98244444,22784951.640887767,38.2,4436890.670079574,3085276.510111891,3376302.1910321387,32.1686839740258,34.81355659048657,42.38472986407578,-141.16272437725198
2024-04-13T16:52:34.418698+00:00,G03,23168428.077678002,-12095174.400524184,4195468.173872184,24124279.04210475,44.6,4436890.670079574,3085276.510111891,3376302.1910321387,32.1686839740258,34.81355659048657,42.38472986407578,-141.16272437725198
2024-04-13T16:52:34.418698+00:00,G08,24957608.4900774,4733199.735065126,8360754.224506811,21181460.235583045,43.2,4436890.670079574,3085276.510111891,3376302.1910321387,32.1686839740258,34.81355659048657,42.38472986407578,-141.16272437725198
2024-04-13T16:52:34.418698+00:00,G10,-1454631.248002789,17225145.620079592,20276071.691711623,22808808.104633592,36.2,4436890.670079574,3085276.510111891,3376302.1910321387,32.1686839740258,34.81355659048657,42.38472986407578,-141.16272437725198
2024-04-13T16:52:34.418698+00:00,G21,15724184.354888173,1688903.958229954,21890036.589471556,21727981.806512993,38.0,4436890.670079574,3085276.510111891,3376302.1910321387,32.1686839740258,34.81355659048657,42.38472986407578,-141.16272437725198
2024-04-13T16:52:34.418698+00:00,G27,23129068.90085827,13297901.058058847,-2774425.5908863503,22170281.011379644,36.1,4436890.670079574,3085276.510111891,3376302.1910321387,32.1686839740258,34.81355659048657,42.38472986407578,-141.16272437725198
2024-04-13T16:52:34.418698+00:00,G28,5187121.090956601,25788161.066844575,-3704031.2888299953,23793050.221402526,37.5,4436890.670079574,3085276.510111891,3376302.1910321387,32.1686839740258,34.81355659048657,42.38472986407578,-141.16272437725198
2024-04-13T16:52:34.418698+00:00,G32,7973030.4034289215,17915294.161785945,18216576.418030366,21275841.59748011,41.3,4436890.670079574,3085276.510111891,3376302.1910321387,32.1686839740258,34.81355659048657,42.38472986407578,-141.16272437725198
2024-04-13T16:52:35.418698+00:00,G02,14598888.778811233,-5083202.246467784,22061836.05253253,22784480.9755576,38.2,4436902.0292309085,3085274.506454426,3376331.887343202,32.168871376094124,34.81347039438482,65.12152797356248,-131.39798047338223
2024-04-13T16:52:35.418698+00:00,G03,23168088.885517042,-12094687.664812177,4198643.158046126,24123815.53579458,46.8,4436902.0292309085,3085274.506454426,3376331.887343202,32.168871376094124,34.81347039438482,65.12152797356248,-131.39798047338223
2024-04-13T16:52:35.418698+00:00,G08,24958477.032373726,4733864.988620086,8357864.156670595,21181665.59669822,47.9,4436902.0292309085,3085274.506454426,3376331.887343202,32.168871376094124,34.81347039438482,65.12152797356248,-131.39798047338223
2024-04-13T16:52:35.418698+00:00,G10,-1456788.0324104726,17226475.50350912,20274742.750407342,22809219.998277985,34.9,4436902.0292309085,3085274.506454426,3376331.887343202,32.168871376094124,34.81347039438482,65.12152797356248,-131.39798047338223
2024-04-13T16:52:35.418698+00:00,G21,15724610.734396478,1691531.4000107688,21889616.14601406,21727658.94210722,35.6,4436902.0292309085,3085274.506454426,3376331.887343202,32.168871376094124,34.81347039438482,65.12152797356248,-131.39798047338223
2024-04-13T16:52:35.418698+00:00,G27,23128684.1927849,13297977.613493893,-2777551.442304384,22170848.212575402,44.0,4436902.0292309085,3085274.506454426,3376331.887343202,32.168871376094124,34.81347039438482,65.12152797356248,-131.39798047338223
2024-04-13T16:52:35.418698+00:00,G28,5186894.137053337,25788654.573011562,-3700900.423253884,23792580.736211482,43.3,4436902.0292309085,3085274.506454426,3376331.887343202,32.168871376094124,34.81347039438482,65.12152797356248,-131.39798047338223
2024-04-13T16:52:35.418698+00:00,G32,7970928.78415778,17914442.68482016,18218334.218690034,21276114.134844437,40.0,4436902.0292309085,3085274.506454426,3376331.887343202,32.168871376094124,34.81347039438482,65.12152797356248,-131.39798047338223
2024-04-13T16:52:36.418698+00:00,G02,14599329.05834845,-5080551.637156474,22062189.672800727,22784009.716920022,37.1,4436911.366445131,3085279.9887652397,3376318.1280915365,32.168714511415594,34.81346159867096,66.93442419264466,-130.21247006921985
2024-04-13T16:52:36.418698+00:00,G03,23167749.389591098,-12094200.68395362,4201818.0520576015,24123343.094972927,41.2,4436911.366445131,3085279.9887652397,3376318.1280915365,32.168714511415594,34.81346159867096,66.93442419264466,-130.21247006921985
2024-04-13T16:52:36.418698+00:00,G08,24959345.284223218,4734530.04203358,8354973.914626645,21181872.17932864,47.9,4436911.366445131,3085279.9887652397,3376318.1280915365,32.168714511415594,34.81346159867096,66.93442419264466,-130.21247006921985
2024-04-13T16:52:36.418698+00:00,G10,-1458944.600176705,17227805.43030271,20273413.381708268,22809595.630369917,36.5,4436911.366445131,3085279.9887652397,3376318.1280915365,32.168714511415594,34.81346159867096,66.93442419264466,-130.21247006921985
2024-04-13T16:52:36.418698+00:00,G21,15725037.262490831,1694158.754182363,21889195.259563968,21727356.459555764,41.6,4436911.366445131,3085279.9887652397,3376318.1280915365,32.168714511415594,34.81346159867096,66.93442419264466,-130.21247006921985
2024-04-13T16:52:36.418698+00:00,G27,23128299.141113177,13298054.021091813,-2780677.236339798,22171415.134567685,48.2,4436911.366445131,3085279.9887652397,3376318.1280915365,32.168714511415594,34.81346159867096,66.93442419264466,-130.21247006921985
2024-04-13T16:52:36.418698+00:00,G28,5186667.172367298,25789147.70099932,-3697769.478884373,23792104.06153073,43.8,4436911.366445131,3085279.9887652397,3376318.1280915365,32.168714511415594,34.81346159867096,66.93442419264466,-130.21247006921985
2024-04-13T16:52:36.418698+00:00,G32,7968826.917522302,17913591.237306375,18220091.64049334,21276402.83111039,45.0,4436911.366445131,3085279.9887652397,3376318.1280915365,32.168714511415594,34.81346159867096,66.93442419264466,-130.21247006921985
2024-04-13T16:52:37.418698+00:00,G02,14599769.504501907,-5077901.015403017,22062542.843257736,22783525.545121323,34.6,4436905.155396724,3085277.163300253,3376322.863666009,32.16878288842212,34.813474598786556,63.77374188601971,-142.53054828535954
2024-04-13T16:52:37.418698+00:00,G03,23167409.589952674,-12093713.457928997,4204992.855724721,24122872.434073478,34.6,4436905.155396724,3085277.163300253,3376322.863666009,32.16878288842212,34.813474598786556,63.77374188601971,-142.53054828535954
2024-04-13T16:52:37.418698+00:00,G08,24960213.245584894,4735194.895337768,8352083.49843505,21182079.91367343,48.0,4436905.155396724,3085277.163300253,3376322.863666009,32.16878288842212,34.813474598786556,63.77374188601971,-142.53054828535954
2024-04-13T16:52:37.418698+00:00,G10,-1461100.9508405626,17229135.40014709,20272083.585899964,22809993.459138814,34.2,4436905.155396724,3085277.163300253,3376322.863666009,32.16878288842212,34.813474598786556,63.77374188601971,-142.53054828535954
2024-04-13T16:52:37.418698+00:00,G21,15725463.93920757,1696786.0210104221,21888773.93008109,21727037.15499441,39.8,4436905.155396724,3085277.163300253,3376322.863666009,32.16878288842212,34.813474598786556,63.77374188601971,-142.53054828535954
2024-04-13T16:52:37.418698+00:00,G27,23127913.74583725,13298130.280900547,-2783802.97286305,22171988.024534427,43.1,4436905.155396724,3085277.163300253,3376322.863666009,32.16878288842212,34.813474598786556,63.77374188601971,-142.53054828535954
2024-04-13T16:52:37.418698+00:00,G28,5186440.1968534,25789640.45078714,-3694638.4558787756,23791628.887568705,43.2,4436905.155396724,3085277.163300253,3376322.863666009,32.16878288842212,34.813474598786556,63.77374188601971,-142.53054828535954
2024-04-13T16:52:37.418698+00:00,G32,7966724.803322066,17912739.819197696,18221848.683602255,21276673.83285556,42.3,4436905.155396724,3085277.163300253,3376322.863666009,32.16878288842212,34.813474598786556,63.77374188601971,-142.53054828535954
2024-04-13T16:52:38.418698+00:00,G02,14600210.117216542,-5075250.381579678,22062895.563856784,22783063.255895663,32.3,4436911.415180925,3085266.476594665,3376323.575433512,32.16879293915104,34.813343686734434,63.33861709572375,-147.00392341932718
2024-04-13T16:52:38.418698+00:00,G03,23167069.486641124,-12093225.98669995,4208167.568988693,24122402.645684924,36.3,4436911.415180925,3085266.476594665,3376323.575433512,32.16879293915104,34.813343686734434,63.33861709572375,-147.00392341932718
2024-04-13T16:52:38.418698+00:00,G08,24961080.916431192,4735859.548575499,8349192.908111087,21182284.0881738,46.3,4436911.415180925,3085266.476594665,3376323.575433512,32.16879293915104,34.813343686734434,63.33861709572375,-147.00392341932718
2024-04-13T16:52:38.418698+00:00,G10,-1463257.0845557768,17230465.413107943,20270753.36288919,22810386.50654805,34.3,4436911.415180925,3085266.476594665,3376323.575433512,32.16879293915104,34.813343686734434,63.33861709572375,-147.00392341932718
2024-04-13T16:52:38.418698+00:00,G21,15725890.764498426,1699413.2002390404,21888352.15760877,21726723.29490099,39.8,4436911.415180925,3085266.476594665,3376323.575433512,32.16879293915104,34.813343686734434,63.33861709572375,-147.00392341932718
2024-04-13T16:52:38.418698+00:00,G27,23127528.006935958,13298206.39297177,-2786928.651865419,22172561.542709015,41.0,4436911.415180925,3085266.476594665,3376323.575433512,32.16879293915104,34.813343686734434,63.33861709572375,-147.00392341932718
2024-04-13T16:52:38.418698+00:00,G28,5186213.2104518395,25790132.822385963,-3691507.354193974,23791144.709294327,35.7,4436911.415180925,3085266.476594665,3376323.575433512,32.16879293915104,34.813343686734434,63.33861709572375,-147.00392341932718
2024-04-13T16:52:38.418698+00:00,G32,7964622.441812326,17911888.430632163,18223605.347797394,21276958.34106926,39.7,4436911.415180925,3085266.476594665,3376323.575433512,32.16879293915104,34.813343686734434,63.33861709572375,-147.00392341932718
2024-04-13T16:52:39.418698+00:00,G02,14600650.896481778,-5072599.73579083,22063247.83458692,22782627.351399228,28.2,4436909.34625016,3085267.163544655,3376325.6607526895,32.168815129956535,34.81336218916984,63.34299168083817,-157.132454285084
2024-04-13T16:52:39.418698+00:00,G03,23166729.079696488,-12092738.270229332,4211342.191783686,24121933.485504203,35.9,4436909.34625016,3085267.163544655,3376325.6607526895,32.168815129956535,34.81336218916984,63.34299168083817,-157.132454285084
2024-04-13T16:52:39.418698+00:00,G08,24961948.296707146,4736524.00176846,8346302.143761274,21182489.44928898,47.5,4436909.34625016,3085267.163544655,3376325.6607526895,32.168815129956535,34.81336218916984,63.34299168083817,-157.132454285084
2024-04-13T16:52:39.418698+00:00,G10,-1465413.0013725748,17231795.46918737,20269422.712646224,22810762.138639983,32.4,4436909.34625016,3085267.163544655,3376325.6607526895,32.168815129956535,34.81336218916984,63.34299168083817,-157.132454285084
2024-04-13T16:52:39.418698+00:00,G21,15726317.738340918,1702040.2917715344,21887929.942164898,21726418.997526888,33.8,4436909.34625016,3085267.163544655,3376325.6607526895,32.168815129956535,34.81336218916984,63.34299168083817,-157.132454285084
2024-04-13T16:52:39.418698+00:00,G27,23127141.924390383,13298282.35735604,-2790054.273323656,22173131.745342225,41.2,4436909.34625016,3085267.163544655,3376325.6607526895,32.168815129956535,34.81336218916984,63.34299168083817,-157.132454285084
2024-04-13T16:52:39.418698+00:00,G28,5185986.213140046,25790624.81572732,-3688376.1742913146,23790689.323879216,35.2,4436909.34625016,3085267.163544655,3376325.6607526895,32.168815129956535,34.81336218916984,63.34299168083817,-157.132454285084
2024-04-13T16:52:39.418698+00:00,G32,7962519.832855563,17911037.07158816,18225361.633188296,21277231.436840557,40.2,4436909.34625016,3085267.163544655,3376325.6607526895,32.168815129956535,34.81336218916984,63.34299168083817,-157.132454285084
2024-04-13T16:52:40.418698+00:00,G02,14601091.842428159,-5069949.077292727,22063599.65554969,22782126.4273915,34.2,4436916.237954062,3085285.113980121,3376333.438585582,32.16879813213711,34.81347672473635,80.94836503174156,-153.01070460762213
2024-04-13T16:52:40.418698+00:00,G03,23166388.369165722,-12092250.308489257,4214516.723981431,24121470.607401866,33.0,4436916.237954062,3085285.113980121,3376333.438585582,32.16879813213711,34.81347672473635,80.94836503174156,-153.01070460762213
2024-04-13T16:52:40.418698+00:00,G08,24962815.386370633,4737188.254948521,8343411.205449393,21182696.31112288,45.8,4436916.237954062,3085285.113980121,3376333.438585582,32.16879813213711,34.81347672473635,80.94836503174156,-153.01070460762213
2024-04-13T16:52:40.418698+00:00,G10,-1467568.7009078218,17233125.568119675,20268091.635409273,22811168.064309914,32.1,4436916.237954062,3085285.113980121,3376333.438585582,32.16879813213711,34.81347672473635,80.94836503174156,-153.01070460762213
2024-04-13T16:52:40.418698+00:00,G21,15726744.860757258,1704667.2957863323,21887507.283723142,21726097.005632002,31.7,4436916.237954062,3085285.113980121,3376333.438585582,32.16879813213711,34.81347672473635,80.94836503174156,-153.01070460762213
2024-04-13T16:52:40.418698+00:00,G27,23126755.49819347,13298358.174101818,-2793179.837116989,22173704.04200157,40.2,4436916.237954062,3085285.113980121,3376333.438585582,32.16879813213711,34.81347672473635,80.94836503174156,-153.01070460762213
2024-04-13T16:52:40.418698+00:00,G28,5185759.2048267,25791116.43089098,-3685244.9156891564,23790210.24106842,39.6,4436916.237954062,3085285.113980121,3376333.438585582,32.16879813213711,34.81347672473635,80.94836503174156,-153.01070460762213
2024-04-13T16:52:40.418698+00:00,G32,7960416.976541095,17910185.742136523,18227117.53969431,21277500.65866351,38.9,4436916.237954062,3085285.113980121,3376333.438585582,32.16879813213711,34.81347672473635,80.94836503174156,-153.01070460762213
2024-04-13T16:52:41.418699+00:00,G02,14601532.954921326,-5067298.406933916,22063951.026635215,22781649.130978584,36.9,4436895.97532886,3085247.3519384847,3376319.8356509744,32.16887767615896,34.813270669794655,41.37496786471456,-185.7550894617877
2024-04-13T16:52:41.418699+00:00,G03,23166047.355065584,-12091762.101409515,4217691.165732296,24120993.35032012,33.9,4436895.97532886,3085247.3519384847,3376319.8356509744,32.16887767615896,34.813270669794655,41.37496786471456,-185.7550894617877
2024-04-13T16:52:41.418699+00:00,G08,24963682.185384825,4737852.3081512675,8340520.093221677,21182903.17295678,44.6,4436895.97532886,3085247.3519384847,3376319.8356509744,32.16887767615896,34.813270669794655,41.37496786471456,-185.7550894617877
2024-04-13T16:52:41.418699+00:00,G10,-1469724.1835093703,17234455.710090417,20266760.130965035,22811550.29258415,38.0,4436895.97532886,3085247.3519384847,3376319.8356509744,32.16887767615896,34.813270669794655,41.37496786471456,-185.7550894617877
2024-04-13T16:52:41.418699+00:00,G21,15727172.131653879,1707294.2117495975,21887084.182371743,21725811.310190015,37.0,4436895.97532886,3085247.3519384847,3376319.8356509744,32.16887767615896,34.813270669794655,41.37496786471456,-185.7550894617877
2024-04-13T16:52:41.418699+00:00,G27,23126368.72833499,13298433.843258416,-2796305.343149723,22174281.434124492,44.6,4436895.97532886,3085247.3519384847,3376319.8356509744,32.16887767615896,34.813270669794655,41.37496786471456,-185.7550894617877
2024-04-13T16:52:41.418699+00:00,G28,5185532.185485762,25791607.66781459,-3682113.5788113065,23789741.663288698,41.3,4436895.97532886,3085247.3519384847,3376319.8356509744,32.16887767615896,34.813270669794655,41.37496786471456,-185.7550894617877
2024-04-13T16:52:41.418699+00:00,G32,7958313.87307639,17909334.442395218,18228873.06713691,21277790.262340788,41.7,4436895.97532886,3085247.3519384847,3376319.8356509744,32.16887767615896,34.813270669794655,41.37496786471456,-185.7550894617877
2024-04-13T16:52:42.418699+00:00,G02,14601974.233982319,-5064647.724628592,22064301.947857726,22781178.465648413,35.4,4436906.403969112,3085258.3459738693,3376320.875088643,32.16881436639467,34.813303245356465,54.489024196751416,-170.36730106929738
2024-04-13T16:52:42.418699+00:00,G03,23165706.037471645,-12091273.649003394,4220865.516641198,24120532.566243913,36.8,4436906.403969112,3085258.3459738693,3376320.875088643,32.16881436639467,34.813303245356465,54.489024196751416,-170.36730106929738
2024-04-13T16:52:42.418699+00:00,G08,24964548.693668608,4738516.16137841,8337628.807272192,21183123.855363134,41.8,4436906.403969112,3085258.3459738693,3376320.875088643,32.16881436639467,34.813303245356465,54.489024196751416,-170.36730106929738
2024-04-13T16:52:42.418699+00:00,G10,-1471879.4488218548,17235785.894851245,20265428.199534472,22811952.623509225,33.1,4436906.403969112,3085258.3459738693,3376320.875088643,32.16881436639467,34.813303245356465,54.489024196751416,-170.36730106929738
2024-04-13T16:52:42.418699+00:00,G21,15727599.551121,1709921.0402576895,21886660.63801699,21725486.945065513,36.5,4436906.403969112,3085258.3459738693,3376320.875088643,32.16881436639467,34.813303245356465,54.489024196751416,-170.36730106929738
2024-04-13T16:52:42.418699+00:00,G27,23125981.614794392,13298509.364877054,-2799430.7914102785,22174858.86114785,45.1,4436906.403969112,3085258.3459738693,3376320.875088643,32.16881436639467,34.813303245356465,54.489024196751416,-170.36730106929738
2024-04-13T16:52:42.418699+00:00,G28,5185305.1550643165,25792098.526495695,-3678982.1636992143,23789281.18241001,38.1,4436906.403969112,3085258.3459738693,3376320.875088643,32.16881436639467,34.813303245356465,54.489024196751416,-170.36730106929738
2024-04-13T16:52:42.418699+00:00,G32,7956210.522355018,17908483.172355793,18230628.215599038,21278079.866018068,37.3,4436906.403969112,3085258.3459738693,3376320.875088643,32.16881436639467,34.813303245356465,54.489024196751416,-170.36730106929738
2024-04-13T16:52:43.418699+00:00,G02,14602415.679591777,-5061997.030533825,22064652.41919928,22780724.90153163,39.1,4436902.050012056,3085260.6126325014,3376313.383900341,32.16876813232917,34.813349329327245,48.57009042054415,-179.3638483912943
2024-04-13T16:52:43.418699+00:00,G03,23165364.41639948,-12090784.951198496,4224039.776871066,24120066.407500647,41.6,4436902.050012056,3085260.6126325014,3376313.383900341,32.16876813232917,34.813349329327245,48.57009042054415,-179.3638483912943
2024-04-13T16:52:43.418699+00:00,G08,24965414.911262475,4739179.814725055,8334737.347389063,21183330.0889892,41.0,4436902.050012056,3085260.6126325014,3376313.383900341,32.16876813232917,34.813349329327245,48.57009042054415,-179.3638483912943
2024-04-13T16:52:43.418699+00:00,G10,-1474034.4968981706,17237116.12240561,20264095.84108654,22812362.10902357,33.1,4436902.050012056,3085260.6126325014,3376313.383900341,32.16876813232917,34.813349329327245,48.57009042054415,-179.3638483912943
2024-04-13T16:52:43.418699+00:00,G21,15728027.11905181,1712547.7806960493,21886236.65076031,21725187.14984759,31.5,4436902.050012056,3085260.6126325014,3376313.383900341,32.16876813232917,34.813349329327245,48.57009042054415,-179.3638483912943
2024-04-13T16:52:43.418699+00:00,G27,23125594.15755508,13298584.739007818,-2802556.181856789,22175434.159244645,42.4,4436902.050012056,3085260.6126325014,3376313.383900341,32.16876813232917,34.813349329327245,48.57009042054415,-179.3638483912943
2024-04-13T16:52:43.418699+00:00,G28,5185078.1134873405,25792589.006978076,-3675850.6701001287,23788798.225650873,35.8,4436902.050012056,3085260.6126325014,3376313.383900341,32.16876813232917,34.813349329327245,48.57009042054415,-179.3638483912943
2024-04-13T16:52:43.418699+00:00,G32,7954106.924315075,17907631.9320274,18232382.985126756,21278355.36991941,34.3,4436902.050012056,3085260.6126325014,3376313.383900341,32.16876813232917,34.813349329327245,48.57009042054415,-179.3638483912943
2024-04-13T16:52:44.418699+00:00,G02,14602857.291801788,-5059346.324377345,22065002.4406987,22780250.32735268,41.2,4436907.969561141,3085260.1369030667,3376325.192687378,32.16883624423935,34.813309358343446,58.741317516192794,-174.9276558124329
2024-04-13T16:52:44.418699+00:00,G03,23165022.491901375,-12090296.007975057,4227213.946243014,24119605.30932052,45.2,4436907.969561141,3085260.1369030667,3376325.192687378,32.16883624423935,34.813309358343446,58.741317516192794,-174.9276558124329
2024-04-13T16:52:44.418699+00:00,G08,24966280.838056527,4739843.268170724,8331845.7138625905,21183545.67593197,42.0,4436907.969561141,3085260.1369030667,3376325.192687378,32.16883624423935,34.813309358343446,58.741317516192794,-174.9276558124329
2024-04-13T16:52:44.418699+00:00,G10,-1476189.3279150315,17238446.392833423,20262763.055513494,22812748.560250506,33.5,4436907.969561141,3085260.1369030667,3376325.192687378,32.16883624423935,34.813309358343446,58.741317516192794,-174.9276558124329
2024-04-13T16:52:44.418699+00:00,G21,15728454.83548136,1715174.433321626,21885812.220562544,21724875.662983783,35.8,4436907.969561141,3085260.1369030667,3376325.192687378,32.16883624423935,34.813309358343446,58.741317516192794,-174.9276558124329
2024-04-13T16:52:44.418699+00:00,G27,23125206.3566069,13298659.96570002,-2805681.5143932635,22176010.364752762,41.4,4436907.969561141,3085260.1369030667,3376325.192687378,32.16883624423935,34.813309358343446,58.741317516192794,-174.9276558124329
2024-04-13T16:52:44.418699+00:00,G28,5184851.060740044,25793079.109176017,-3672719.098587732,23788341.339517042,37.5,4436907.969561141,3085260.1369030667,3376325.192687378,32.16883624423935,34.813309358343446,58.741317516192794,-174.9276558124329
2024-04-13T16:52:44.418699+00:00,G32,7952003.079187073,17906780.72153773,18234137.375522032,21278644.380289286,36.9,4436907.969561141,3085260.1369030667,3376325.192687378,32.16883624423935,34.813309358343446,58.741317516192794,-174.9276558124329
2024-04-13T16:52:45.418699+00:00,G02,14603299.070570862,-5056695.606449084,22065352.01232043,22779780.255329914,43.5,4436912.451695754,3085250.638660338,3376330.9150055116,32.16888829246037,34.81319955088527,60.31283264700323,-173.17098717342205
2024-04-13T16:52:45.418699+00:00,G03,23164680.264001522,-12089806.819272783,4230388.024840143,24119134.96252499,45.0,4436912.451695754,3085250.638660338,3376330.9150055116,32.16888829246037,34.81319955088527,60.31283264700323,-173.17098717342205
2024-04-13T16:52:45.418699+00:00,G08,24967146.474054065,4740506.521781865,8328953.906605074,21183755.225099403,41.4,4436912.451695754,3085250.638660338,3376330.9150055116,32.16888829246037,34.81319955088527,60.31283264700323,-173.17098717342205
2024-04-13T16:52:45.418699+00:00,G10,-1478343.9414661964,17239776.70585491,20261429.843067985,22813162.862024948,32.9,4436912.451695754,3085250.638660338,3376330.9150055116,32.16888829246037,34.81319955088527,60.31283264700323,-173.17098717342205
2024-04-13T16:52:45.418699+00:00,G21,15728882.700374613,1717800.9979611742,21885387.347454023,21724565.36273478,36.8,4436912.451695754,3085250.638660338,3376330.9150055116,32.16888829246037,34.81319955088527,60.31283264700323,-173.17098717342205
2024-04-13T16:52:45.418699+00:00,G27,23124818.211946245,13298735.04500167,-2808806.788871257,22176595.539672796,40.2,4436912.451695754,3085250.638660338,3376330.9150055116,32.16888829246037,34.81319955088527,60.31283264700323,-173.17098717342205
2024-04-13T16:52:45.418699+00:00,G28,5184623.996741261,25793568.833147407,-3669587.4488184815,23787871.261018597,33.0,4436912.451695754,3085250.638660338,3376330.9150055116,32.16888829246037,34.81319955088527,60.31283264700323,-173.17098717342205
2024-04-13T16:52:45.418699+00:00,G32,7949898.986866786,17905929.540878773,18235891.386866298,21278926.759576425,38.5,4436912.451695754,3085250.638660338,3376330.9150055116,32.16888829246037,34.81319955088527,60.31283264700323,-173.17098717342205
2024-04-13T16:52:46.418699+00:00,G02,14603741.015895387,-5054044.876810983,22065701.134059142,22779314.371359404,42.9,4436915.603983275,3085258.0503914934,3376320.9850282185,32.16877975014772,34.81324498651651,60.79851362109184,-175.89200480500503
2024-04-13T16:52:46.418699+00:00,G03,23164337.732764848,-12089317.385090146,4233562.012366434,24118676.865782324,47.4,4436915.603983275,3085258.0503914934,3376320.9850282185,32.16877975014772,34.81324498651651,60.79851362109184,-175.89200480500503
2024-04-13T16:52:46.418699+00:00,G08,24968011.819200847,4741169.575580757,8326061.925721031,21183963.27354811,40.3,4436915.603983275,3085258.0503914934,3376320.9850282185,32.16877975014772,34.81324498651651,60.79851362109184,-175.89200480500503
2024-04-13T16:52:46.418699+00:00,G10,-1480498.3380024498,17241107.061719064,20260096.20347275,22813536.71419467,32.8,4436915.603983275,3085258.0503914934,3376320.9850282185,32.16877975014772,34.81324498651651,60.79851362109184,-175.89200480500503
2024-04-13T16:52:46.418699+00:00,G21,15729310.713709258,1720427.474519474,21884962.031452477,21724260.192849793,40.8,4436915.603983275,3085258.0503914934,3376320.9850282185,32.16877975014772,34.81324498651651,60.79851362109184,-175.89200480500503
2024-04-13T16:52:46.418699+00:00,G27,23124429.723542668,13298809.976965696,-2811932.0053603076,22177176.84064449,35.4,4436915.603983275,3085258.0503914934,3376320.9850282185,32.16877975014772,34.81324498651651,60.79851362109184,-175.89200480500503
2024-04-13T16:52:46.418699+00:00,G28,5184396.9196729055,25794058.18269107,-3666455.696497037,23785055.908156335,23.5,4436915.603983275,3085258.0503914934,3376320.9850282185,32.16877975014772,34.81324498651651,60.79851362109184,-175.89200480500503
2024-04-13T16:52:46.418699+00:00,G32,7947794.647446254,17905078.390122276,18237645.01907695,21279210.395279232,37.8,4436915.603983275,3085258.0503914934,3376320.9850282185,32.16877975014772,34.81324498651651,60.79851362109184,-175.89200480500503
2024-04-13T16:52:47.418699+00:00,G02,14604183.127781961,-5051394.13546399,22066049.8059175,22778845.48595144,47.5,4436924.509575514,3085247.009661442,3376330.728262574,32.16884928297065,34.813094978248444,66.83961945027113,-169.38412746300426
2024-04-13T16:52:47.418699+00:00,G03,23163994.89820423,-12088827.7053506,4236735.909009934,24118206.79819028,44.0,4436924.509575514,3085247.009661442,3376330.728262574,32.16884928297065,34.813094978248444,66.83961945027113,-169.38412746300426
2024-04-13T16:52:47.418699+00:00,G08,24968876.87343746,4741832.429586142,8323169.771332182,21184176.13825692,43.7,4436924.509575514,3085247.009661442,3376330.728262574,32.16884928297065,34.813094978248444,66.83961945027113,-169.38412746300426
2024-04-13T16:52:47.418699+00:00,G10,-1482652.5169453537,17242437.460039515,20258762.137087386,22813945.013094213,33.1,4436924.509575514,3085247.009661442,3376330.728262574,32.16884928297065,34.813094978248444,66.83961945027113,-169.38412746300426
2024-04-13T16:52:47.418699+00:00,G21,15729738.875492206,1723053.8630810329,21884536.272546556,21723943.610522404,42.1,4436924.509575514,3085247.009661442,3376330.728262574,32.16884928297065,34.813094978248444,66.83961945027113,-169.38412746300426
2024-04-13T16:52:47.418699+00:00,G27,23124040.891377963,13298884.76164274,-2815057.163830618,22177750.95212648,31.6,4436924.509575514,3085247.009661442,3376330.728262574,32.16884928297065,34.813094978248444,66.83961945027113,-169.38412746300426
2024-04-13T16:52:47.418699+00:00,G32,7945690.061004051,17904227.269334108,18239398.272083092,21279501.185571317,38.4,4436924.509575514,3085247.009661442,3376330.728262574,32.16884928297065,34.813094978248444,66.83961945027113,-169.38412746300426
2024-04-13T16:52:48.418699+00:00,G02,14604625.406217663,-5048743.382526038,22066398.0278828,22778379.636881366,43.3,4436930.940239331,3085265.284317902,3376335.602712801,32.168811051143976,34.81321512734245,82.7354128845036,-167.5740001636843
2024-04-13T16:52:48.418699+00:00,G03,23163651.760395363,-12088337.78006809,4239909.714375249,24117755.64663427,33.8,4436930.940239331,3085265.284317902,3376335.602712801,32.168811051143976,34.81321512734245,82.7354128845036,-167.5740001636843
2024-04-13T16:52:48.418699+00:00,G08,24969741.63675655,4742495.0838559745,8320277.443386479,21184382.127579935,38.0,4436930.940239331,3085265.284317902,3376335.602712801,32.168811051143976,34.81321512734245,82.7354128845036,-167.5740001636843
